"","trait","marker","gene_id","molecular_name","gene_name","corrected_spearman_cor"
"6132","rh_avg_1yr","V_17327367","WBGene00009297","F31E9.4","sdz-16",-0.220323981633808
"6133","rh_max_3mo","II_3338411","WBGene00017455","F14D2.7",NA,-0.220255192485771
"6134","rh_max_3mo","III_12207804","WBGene00013549","Y75B8A.13",NA,0.220064217842313
"6135","rh_max_3mo","III_12208059","WBGene00013549","Y75B8A.13",NA,0.220064217842313
"6136","rh_max_3mo","II_3220029","WBGene00194717","ZC239.22",NA,-0.220007014888579
"6137","rh_avg_1yr","V_17239678","WBGene00011844","T19C9.8",NA,-0.219969224418137
"6138","dew_point_max_3yr","III_1946244","WBGene00018721","F53A3.2","polh-1",0.219963929302145
"6139","rh_max_3mo","II_3124533","WBGene00005292","T10D4.5","srh-71",0.219926628394032
"6140","rh_max_3mo","II_3283121","WBGene00018196","F39E9.4","nep-13",0.219926628394032
"6141","rh_max_3mo","II_2707446","WBGene00021654","Y47G7B.2",NA,0.219914112821244
"6142","rh_max_3mo","V_17049752","WBGene00009196","F28B1.2",NA,0.219847882493476
"6143","rh_max_3yr","III_11896072","WBGene00013231","Y56A3A.11","tsen-2",-0.219759674147171
"6144","rh_max_3mo","V_17314099","WBGene00009299","F31E9.6",NA,-0.219742139434939
"6145","rh_max_3mo","II_1883793","WBGene00015835","C16C4.11","math-6",0.219668657778486
"6146","rh_max_3mo","II_3237554","WBGene00044373","C17F4.11",NA,-0.219636428890534
"6147","rh_max_3mo","II_3238043","WBGene00044373","C17F4.11",NA,-0.219636428890534
"6148","rh_max_3mo","II_2070839","WBGene00017212","F07E5.7",NA,-0.219635166968663
"6149","rh_max_3mo","II_2074064","WBGene00017213","F07E5.8",NA,0.219467201055664
"6150","rh_max_3mo","V_17606490","WBGene00194801","Y6G8.16",NA,-0.21944107573841
"6151","rh_max_3mo","V_17606498","WBGene00194801","Y6G8.16",NA,-0.21944107573841
"6152","rh_max_3mo","V_17314002","WBGene00009299","F31E9.6",NA,-0.21937524722932
"6153","rh_max_3mo","II_3002674","WBGene00016575","C41H7.5a",NA,-0.219356036381445
"6154","rh_max_3mo","V_18299260","WBGene00013061","Y51A2A.5",NA,0.219262191214492
"6155","rh_max_3mo","V_13963186","WBGene00011194","R10D12.13a",NA,-0.219247588879747
"6156","rh_max_3mo","V_13979761","WBGene00045401","T26F2.3","eol-1",-0.219247588879747
"6157","rh_max_3mo","V_13979762","WBGene00045401","T26F2.3","eol-1",-0.219247588879747
"6158","rh_max_3mo","V_13980171","WBGene00045401","T26F2.3","eol-1",-0.219247588879747
"6159","rh_max_3mo","V_13980510","WBGene00045401","T26F2.3","eol-1",-0.219247588879747
"6160","rh_max_3mo","II_3459809","WBGene00015845","C16C8.7",NA,-0.21921423451012
"6161","rh_max_3mo","III_12061886","WBGene00006993","Y79H2A.11","zyg-8",0.219189872123468
"6162","rh_max_3mo","V_17735687","WBGene00012304","W06D12.1","cutl-4",-0.21917253321017
"6163","rh_max_3mo","V_17793018","WBGene00005493","C47A10.10","srh-289",-0.21917253321017
"6164","rh_max_3mo","V_18007309","WBGene00013351","Y59A8B.19a",NA,-0.219163084815075
"6165","rh_avg_1yr","V_17346478","WBGene00009840","F47H4.9","fbxa-189",-0.219097772150369
"6166","rh_avg_1yr","V_17261245","WBGene00005794","K10G4.2","srw-47",-0.219076302130041
"6167","rh_max_3mo","V_17248317","WBGene00013470","Y68A4B.1","clec-243",-0.219072673136845
"6168","rh_max_3mo","V_17801713","WBGene00005491","C47A10.9","srh-287",-0.219055323297256
"6169","rh_max_3mo","V_17808227","WBGene00005495","Y94A7B.3","srh-291",-0.21900932408555
"6170","rh_max_3mo","V_17345759","WBGene00009840","F47H4.9","fbxa-189",-0.218992991140414
"6171","rh_avg_1yr","V_18132442","WBGene00219210","Y37H2A.18",NA,-0.218989628517133
"6172","rh_max_3mo","II_1885587","WBGene00015836","C16C4.12","math-7",-0.21895261422462
"6173","rh_max_3mo","II_5355734","WBGene00005226","F09E5.4","srg-69",0.218902012259464
"6174","rh_avg_1yr","V_18082502","WBGene00013348","Y59A8B.11a","fbxa-106",-0.218689833141478
"6175","rh_max_1yr","III_11896072","WBGene00013231","Y56A3A.11","tsen-2",-0.218686379557283
"6176","rh_avg_1yr","V_17106396","WBGene00013941","ZK218.7",NA,-0.218671818563411
"6177","rh_avg_1yr","V_17093351","WBGene00013935","ZK218.1",NA,-0.218542895829488
"6178","rh_max_3mo","V_17498448","WBGene00005467","K03D7.4","srh-261",-0.218504621505518
"6179","rh_avg_3mo","V_18082856","WBGene00013348","Y59A8B.11a","fbxa-106",-0.218499687044943
"6180","rh_max_3mo","II_2300636","WBGene00015112","B0281.5a",NA,0.218477983165302
"6181","rh_max_3mo","V_17833093","WBGene00005507","Y94A7B.7","srh-303",-0.218458820107904
"6182","rh_avg_1yr","V_17904154","WBGene00219447","C06H5.14",NA,-0.218411858280173
"6183","rh_max_3mo","II_1987487","WBGene00021193","Y16E11A.1","math-44",0.218365574679855
"6184","rh_max_3mo","II_3158670","WBGene00005546","Y27F2A.7","sri-34",-0.218329996642043
"6185","rh_max_3mo","II_1773236","WBGene00018100","F36H5.1","math-26",0.218269435740487
"6186","rh_max_3mo","II_1773239","WBGene00018100","F36H5.1","math-26",0.218269435740487
"6187","rh_max_3mo","V_15275938","WBGene00005764","T10H4.6","srw-17",-0.218269127234492
"6188","rh_max_3mo","II_3325771","WBGene00021589","Y46D2A.1",NA,0.21821944395775
"6189","rh_max_3mo","II_3325777","WBGene00021589","Y46D2A.1",NA,0.21821944395775
"6190","rh_max_3mo","II_3325781","WBGene00021589","Y46D2A.1",NA,0.21821944395775
"6191","rh_max_3mo","II_3215343","WBGene00022567","ZC239.4",NA,-0.218218326591047
"6192","rh_max_3mo","II_1757660","WBGene00018108","F36H5.10",NA,-0.218101104803571
"6193","rh_max_3mo","V_17664013","WBGene00010297","F59A1.11a",NA,-0.218078483097727
"6194","rh_max_3mo","II_2953785","WBGene00020432","T11F1.8","hpa-2",0.218057662234535
"6195","rh_max_3mo","II_1768186","WBGene00018101","F36H5.2a","math-27",0.217970342398989
"6196","rh_avg_1yr","V_17664127","WBGene00010297","F59A1.11a",NA,-0.21795456341797
"6197","rh_avg_1yr","V_17348189","WBGene00004811","F47H4.10","skr-5",-0.217935932379188
"6198","rh_max_3mo","V_17335154","WBGene00009836","F47H4.4","fbxa-185",-0.217879013142193
"6199","rh_max_3mo","V_17487492","WBGene00010536","K03D7.9",NA,-0.217854695604517
"6200","rh_avg_1yr","V_17640865","WBGene00010212","F57G4.8","fbxa-192",-0.217804395104625
"6201","rh_avg_1yr","V_17640920","WBGene00010212","F57G4.8","fbxa-192",-0.217804395104625
"6202","rh_max_3mo","V_17261897","WBGene00005794","K10G4.2","srw-47",-0.217800220007978
"6203","rh_max_3mo","II_1768089","WBGene00018101","F36H5.2a","math-27",0.217796639721696
"6204","rh_max_3mo","V_17334585","WBGene00009836","F47H4.4","fbxa-185",-0.217771067034233
"6205","rh_avg_3mo","V_17900740","WBGene00007393","C06H5.2","fbxa-157",-0.217472959242984
"6206","rh_max_3mo","II_3150601","WBGene00020406","T10D4.1",NA,-0.217471988158772
"6207","rh_max_3mo","V_18235362","WBGene00011209","R10E8.3",NA,-0.217449779707498
"6208","rh_max_3mo","V_18235376","WBGene00011209","R10E8.3",NA,-0.217449779707498
"6209","rh_max_3mo","II_1778053","WBGene00015608","C08F1.4a","math-3",0.217434834588737
"6210","rh_max_3mo","II_2586261","WBGene00045457","F33H12.7",NA,0.217409799961916
"6211","rh_max_3mo","V_18195315","WBGene00008893","F16H6.3",NA,-0.217404101158322
"6212","rh_max_3mo","V_18235938","WBGene00011209","R10E8.3",NA,-0.217404101158322
"6213","rh_max_3mo","V_18042211","WBGene00013343","Y59A8B.6","prp-6",-0.217285790502044
"6214","rh_max_3mo","V_18094108","WBGene00013350","Y59A8B.13a","slr-2",-0.217285790502044
"6215","rh_max_3mo","V_18099589","WBGene00003919","Y59A8B.14a","par-4",-0.217285790502044
"6216","rh_max_3mo","V_18375979","WBGene00013066","Y51A2B.2",NA,-0.217285790502044
"6217","rh_max_3mo","V_18387639","WBGene00013068","Y51A2B.4",NA,-0.217285790502044
"6218","rh_max_3mo","V_18393398","WBGene00013070","Y51A2B.6",NA,-0.217285790502044
"6219","rh_max_3mo","V_18458381","WBGene00013946","ZK228.3",NA,-0.217285790502044
"6220","rh_max_3mo","V_18459068","WBGene00013946","ZK228.3",NA,-0.217285790502044
"6221","rh_max_3mo","V_18493580","WBGene00004830","Y51A2D.19a","slo-1",-0.217285790502044
"6222","rh_max_3mo","V_18496268","WBGene00004830","Y51A2D.19a","slo-1",-0.217285790502044
"6223","rh_max_3mo","V_18496272","WBGene00004830","Y51A2D.19a","slo-1",-0.217285790502044
"6224","rh_max_3mo","V_18501977","WBGene00004830","Y51A2D.19a","slo-1",-0.217285790502044
"6225","rh_max_3mo","V_18544024","WBGene00013075","Y51A2D.7b",NA,-0.217285790502044
"6226","rh_max_3mo","V_18562798","WBGene00005191","Y51A2D.12","srg-34",-0.217285790502044
"6227","rh_max_3mo","V_18659408","WBGene00013481","Y69H2.3a",NA,-0.217285790502044
"6228","rh_max_3mo","V_18732699","WBGene00013971","ZK384.1","scl-19",-0.217285790502044
"6229","rh_max_3mo","V_18733629","WBGene00013972","ZK384.2","scl-20",-0.217285790502044
"6230","rh_max_3mo","V_18746983","WBGene00008703","F11D11.8","clec-251",-0.217285790502044
"6231","rh_max_3mo","V_18751376","WBGene00045361","F11D11.11","clec-253",-0.217285790502044
"6232","rh_max_3mo","V_18830419","WBGene00008307","C54E10.2a","ncs-5",-0.217285790502044
"6233","rh_max_3mo","V_18850525","WBGene00012446","Y17D7A.1","nhr-230",-0.217285790502044
"6234","rh_max_3mo","V_18415399","WBGene00013950","ZK262.3",NA,0.217276053796596
"6235","rh_max_3mo","II_3332316","WBGene00077751","F14D2.17","irld-27",-0.217226853148487
"6236","rh_max_3mo","II_3333904","WBGene00077751","F14D2.17","irld-27",-0.217226853148487
"6237","rh_max_3mo","II_3334032","WBGene00077751","F14D2.17","irld-27",-0.217226853148487
"6238","rh_max_3mo","II_3334057","WBGene00077751","F14D2.17","irld-27",-0.217226853148487
"6239","rh_max_3mo","II_3334065","WBGene00077751","F14D2.17","irld-27",-0.217226853148487
"6240","rh_avg_1yr","V_17497864","WBGene00005467","K03D7.4","srh-261",-0.217205715721479
"6241","rh_avg_1yr","V_17688844","WBGene00010299","F59A1.13",NA,-0.217141777419175
"6242","rh_avg_1yr","V_17239685","WBGene00011844","T19C9.8",NA,-0.217139086783144
"6243","rh_max_3mo","II_3333140","WBGene00077751","F14D2.17","irld-27",-0.217131224785671
"6244","rh_max_3mo","II_3333158","WBGene00077751","F14D2.17","irld-27",-0.217131224785671
"6245","rh_max_3mo","V_18259788","WBGene00011212","R10E8.6",NA,0.217121059956883
"6246","rh_max_3mo","II_2603636","WBGene00005589","D2062.9","sri-77",0.217105445368882
"6247","rh_avg_1yr","V_17348193","WBGene00004811","F47H4.10","skr-5",-0.217083225161234
"6248","rh_avg_1yr","V_17348195","WBGene00004811","F47H4.10","skr-5",-0.217083225161234
"6249","rh_max_3mo","II_2311939","WBGene00015114","B0281.8",NA,-0.217078846531848
"6250","rh_max_3mo","II_2311940","WBGene00015114","B0281.8",NA,-0.217078846531848
"6251","rh_avg_1yr","V_17261897","WBGene00005794","K10G4.2","srw-47",-0.217076421909433
"6252","rh_avg_1yr","V_17260504","WBGene00044654","Y61B8A.4","fbxa-85",-0.217042766815656
"6253","rh_max_3mo","II_2324985","WBGene00022867","ZK1240.2",NA,-0.216932172390349
"6254","rh_max_3mo","II_1767986","WBGene00018101","F36H5.2a","math-27",0.21690004747312
"6255","rh_max_3mo","II_1880106","WBGene00015833","C16C4.9a","math-17",-0.216884069138384
"6256","rh_max_3mo","II_1789356","WBGene00015607","C08F1.3","fbxb-13",-0.216763088082374
"6257","rh_max_3mo","II_1789357","WBGene00015607","C08F1.3","fbxb-13",-0.216763088082374
"6258","rh_max_3mo","II_1789366","WBGene00015607","C08F1.3","fbxb-13",-0.216763088082374
"6259","rh_max_3mo","II_1789367","WBGene00015607","C08F1.3","fbxb-13",-0.216763088082374
"6260","rh_max_3mo","II_1789375","WBGene00015607","C08F1.3","fbxb-13",-0.216763088082374
"6261","rh_max_3mo","II_1789376","WBGene00015607","C08F1.3","fbxb-13",-0.216763088082374
"6262","rh_max_3mo","II_1777239","WBGene00015608","C08F1.4a","math-3",0.216737198678037
"6263","rh_max_3mo","II_1777247","WBGene00015608","C08F1.4a","math-3",0.216737198678037
"6264","rh_max_3mo","II_3299044","WBGene00018201","F39E9.12","btb-18",-0.216737198678037
"6265","rh_avg_1yr","V_17328900","WBGene00005201","F31E9.2","srg-44",-0.216730822404567
"6266","rh_max_3mo","II_3205133","WBGene00005562","ZC239.19","sri-50",-0.216718578599814
"6267","rh_max_3mo","III_11837977","WBGene00003826","Y56A3A.1a","ntl-3",0.216659716341112
"6268","rh_max_3mo","III_11843277","WBGene00003826","Y56A3A.1a","ntl-3",0.216659716341112
"6269","rh_avg_1yr","V_17487897","WBGene00010536","K03D7.9",NA,0.216595813973234
"6270","rh_max_3mo","V_17332454","WBGene00009836","F47H4.4","fbxa-185",-0.216572176256475
"6271","rh_max_3mo","II_8406322","WBGene00006719","F49E12.4","ubc-24",0.21655382163118
"6272","rh_max_3mo","V_17264829","WBGene00010752","K10G4.3",NA,-0.216525316472463
"6273","rh_avg_3mo","V_17663980","WBGene00010297","F59A1.11a",NA,-0.21649511741834
"6274","rh_avg_3mo","V_17663981","WBGene00010297","F59A1.11a",NA,-0.21649511741834
"6275","rh_max_3mo","V_17606531","WBGene00194801","Y6G8.16",NA,-0.216494677222483
"6276","rh_avg_1yr","V_17725360","WBGene00001397","W06D12.3","fat-5",-0.216377499665107
"6277","rh_max_3mo","V_18124694","WBGene00012564","Y37H2A.4","fbxa-107",-0.216347672723299
"6278","rh_max_3mo","V_18125779","WBGene00012565","Y37H2A.5a","fbxa-210",-0.216347672723299
"6279","rh_max_3mo","V_17769613","WBGene00005489","C47A10.3","srh-284",-0.216217477447129
"6280","rh_max_3mo","II_3003372","WBGene00016575","C41H7.5a",NA,-0.21614439234555
"6281","rh_avg_1yr","V_17673170","WBGene00006151","F59A1.14","str-93",-0.216120048718011
"6282","rh_max_3mo","II_381636","WBGene00015409","C03H5.7",NA,-0.216111988649034
"6283","rh_max_3mo","II_384022","WBGene00015407","C03H5.5",NA,-0.216111988649034
"6284","rh_max_3mo","II_384056","WBGene00015407","C03H5.5",NA,-0.216111988649034
"6285","rh_max_3mo","II_386523","WBGene00015405","C03H5.3",NA,-0.216111988649034
"6286","rh_max_3mo","II_422407","WBGene00016077","C24H12.8",NA,-0.216111988649034
"6287","rh_max_3mo","II_443573","WBGene00016071","C24H12.1",NA,-0.216111988649034
"6288","rh_max_3mo","II_443592","WBGene00016071","C24H12.1",NA,-0.216111988649034
"6289","rh_max_3mo","V_18415500","WBGene00013950","ZK262.3",NA,0.216103857143135
"6290","rh_max_3mo","V_18773568","WBGene00044892","Y17D7B.8","clec-257",-0.216071438112514
"6291","rh_max_3mo","II_1835479","WBGene00020364","T08E11.8",NA,-0.216059696693275
"6292","rh_avg_1yr","V_17622033","WBGene00045501","Y6G8.8",NA,-0.216040320398545
"6293","rh_max_3mo","II_2649900","WBGene00017705","F22E5.6",NA,0.216032191194911
"6294","rh_max_3mo","II_3206948","WBGene00044372","ZC239.21",NA,-0.216024433918122
"6295","rh_max_3mo","II_2884875","WBGene00022447","Y110A2AL.12a","hpo-20",-0.215930635712714
"6296","rh_avg_3mo","V_17895748","WBGene00007392","C06H5.1","fbxa-156",-0.215896509576422
"6297","rh_max_3mo","II_3660850","WBGene00017586","F19B10.4",NA,0.215891221210833
"6298","rh_max_3mo","II_3661006","WBGene00017586","F19B10.4",NA,0.215891221210833
"6299","rh_avg_1yr","V_17349316","WBGene00009834","F47H4.1a","lsy-27",-0.215875554725499
"6300","rh_max_3mo","II_3402888","WBGene00017555","F18A12.6","nep-10",-0.215864998098694
"6301","rh_max_3mo","V_17314059","WBGene00009299","F31E9.6",NA,-0.215864998098694
"6302","rh_max_3mo","V_17314060","WBGene00009299","F31E9.6",NA,-0.215864998098694
"6303","rh_max_3mo","V_18235420","WBGene00011209","R10E8.3",NA,-0.215850062361441
"6304","rh_max_3mo","II_3331262","WBGene00017454","F14D2.6","irld-5",0.215834359851321
"6305","rh_max_3mo","II_3331265","WBGene00017454","F14D2.6","irld-5",0.215834359851321
"6306","rh_max_3mo","II_3331267","WBGene00017454","F14D2.6","irld-5",0.215834359851321
"6307","rh_max_3mo","II_1769377","WBGene00018101","F36H5.2a","math-27",0.215827566272253
"6308","rh_max_3mo","II_1937870","WBGene00235352","ZK250.13",NA,-0.215774607967647
"6309","rh_max_3mo","II_3061961","WBGene00021293","Y25C1A.6",NA,-0.215750717728622
"6310","rh_avg_1yr","V_17261795","WBGene00005794","K10G4.2","srw-47",-0.215685790038403
"6311","rh_max_3mo","V_17735153","WBGene00012304","W06D12.1","cutl-4",-0.215683607132445
"6312","rh_max_3mo","II_423126","WBGene00016077","C24H12.8",NA,-0.215666130929715
"6313","rh_max_3mo","II_2603876","WBGene00005589","D2062.9","sri-77",0.21565854586856
"6314","rh_avg_1yr","V_17205142","WBGene00013469","Y68A4A.10a",NA,0.215635495163487
"6315","rh_max_3mo","V_16965644","WBGene00001161","Y102A5C.18","efl-1",-0.215540820804912
"6316","rh_max_3mo","V_18131837","WBGene00219210","Y37H2A.18",NA,-0.215513963001822
"6317","rh_max_3mo","V_18132287","WBGene00219210","Y37H2A.18",NA,-0.215513963001822
"6318","rh_max_3mo","V_18746080","WBGene00008703","F11D11.8","clec-251",-0.215513963001822
"6319","rh_max_3mo","II_1770793","WBGene00018101","F36H5.2a","math-27",0.215456913689859
"6320","rh_avg_1yr","V_17487633","WBGene00010536","K03D7.9",NA,-0.215448434267207
"6321","rh_avg_1yr","V_17093359","WBGene00013935","ZK218.1",NA,-0.215432008260225
"6322","rh_avg_3mo","V_17252954","WBGene00005335","Y61B8A.1","srh-116",-0.215315804845031
"6323","rh_max_3mo","II_1920526","WBGene00018667","F52C6.10","bath-7",0.215187922347883
"6324","rh_avg_3mo","V_17689797","WBGene00010299","F59A1.13",NA,-0.215173600961073
"6325","rh_max_3mo","V_18267672","WBGene00012574","Y37H2C.3","fbxa-213",0.215163496403886
"6326","rh_avg_1yr","V_17347583","WBGene00009840","F47H4.9","fbxa-189",-0.215156405074481
"6327","rh_max_3mo","V_17334554","WBGene00009836","F47H4.4","fbxa-185",-0.215150815010623
"6328","rh_max_3mo","V_17334559","WBGene00009836","F47H4.4","fbxa-185",-0.215150815010623
"6329","rh_avg_1yr","V_17021064","WBGene00009913","F49H6.12",NA,0.215147780971299
"6330","rh_max_3mo","V_17314078","WBGene00009299","F31E9.6",NA,-0.215080547434001
"6331","rh_max_3mo","V_18299650","WBGene00013061","Y51A2A.5",NA,-0.215037827529214
"6332","rh_avg_1yr","V_17335154","WBGene00009836","F47H4.4","fbxa-185",-0.214999692396767
"6333","rh_max_3mo","II_2032771","WBGene00019142","F59H6.12","btb-4",0.214879426303915
"6334","rh_avg_1yr","V_17558088","WBGene00008015","C38D9.7","fbxa-174",-0.214840022037977
"6335","rh_max_3mo","II_1881874","WBGene00015834","C16C4.10","math-5",0.214723792816199
"6336","rh_max_3mo","II_1777293","WBGene00015608","C08F1.4a","math-3",0.214719482235175
"6337","rh_max_3mo","II_2264435","WBGene00019587","K09F6.4",NA,0.214705377502104
"6338","rh_max_3mo","II_3237765","WBGene00044373","C17F4.11",NA,-0.214671024198972
"6339","rh_max_3mo","II_1871611","WBGene00015839","C16C4.15","math-10",-0.214659811241781
"6340","rh_max_3mo","II_1768026","WBGene00018101","F36H5.2a","math-27",-0.214625752332318
"6341","rh_max_3mo","II_2295741","WBGene00019591","K09F6.8","fbxc-25",-0.21459776360501
"6342","rh_max_3mo","II_2295746","WBGene00019591","K09F6.8","fbxc-25",-0.21459776360501
"6343","rh_avg_1yr","V_17242612","WBGene00013472","Y68A4B.3",NA,-0.214597644385682
"6344","rh_max_3mo","V_18445006","WBGene00013944","ZK228.1",NA,-0.214528251283233
"6345","rh_max_3mo","II_1770500","WBGene00018101","F36H5.2a","math-27",0.214431483798483
"6346","rh_max_3mo","II_1778216","WBGene00015608","C08F1.4a","math-3",0.214422506967559
"6347","rh_max_3mo","II_1778226","WBGene00015608","C08F1.4a","math-3",0.214422506967559
"6348","rh_max_3mo","II_1778231","WBGene00015608","C08F1.4a","math-3",0.214422506967559
"6349","rh_avg_1yr","V_17373535","WBGene00012491","Y20C6A.1a",NA,-0.214393474679458
"6350","rh_avg_1yr","V_17314099","WBGene00009299","F31E9.6",NA,-0.21435264560093
"6351","rh_max_3mo","II_2603986","WBGene00005589","D2062.9","sri-77",0.214326598876822
"6352","rh_max_3mo","II_2628735","WBGene00005583","D2062.3","sri-71",0.214248794771923
"6353","rh_max_3mo","II_2665982","WBGene00017704","F22E5.2",NA,0.214248794771923
"6354","rh_max_3mo","II_2678681","WBGene00017712","F22E5.17",NA,0.214248794771923
"6355","rh_max_3mo","II_2680274","WBGene00018021","F34D6.1",NA,0.214248794771923
"6356","rh_max_3mo","II_2706367","WBGene00021654","Y47G7B.2",NA,0.214248794771923
"6357","rh_max_3mo","II_2708892","WBGene00020227","T05A8.1",NA,0.214248794771923
"6358","rh_max_3mo","II_2710245","WBGene00020228","T05A8.2",NA,0.214248794771923
"6359","rh_max_3mo","II_2710910","WBGene00020228","T05A8.2",NA,0.214248794771923
"6360","rh_max_3mo","II_2737359","WBGene00044367","T05A8.8",NA,0.214248794771923
"6361","rh_max_3mo","II_2737361","WBGene00044367","T05A8.8",NA,0.214248794771923
