CHROM	POS	log10p	Variance Explained	Region Start	Region End	Peak Position	Bonferroni Corrected Threshold	Above Bonferroni
V	20060746	0	NA	NA	NA	NA	5.494	0
V	20060748	0	NA	NA	NA	NA	5.494	0
V	20063615	0.41272	NA	NA	NA	NA	5.494	0
V	20063626	0	NA	NA	NA	NA	5.494	0
V	20063654	0	NA	NA	NA	NA	5.494	0
V	20063668	0	NA	NA	NA	NA	5.494	0
V	20063682	0.005917	NA	NA	NA	NA	5.494	0
V	20063700	0.005917	NA	NA	NA	NA	5.494	0
V	20063713	0.128915	NA	NA	NA	NA	5.494	0
V	20079844	0.026972	NA	NA	NA	NA	5.494	0
V	20079889	0.918041	NA	NA	NA	NA	5.494	0
V	20079922	0	NA	NA	NA	NA	5.494	0
V	20083568	0.550789	NA	NA	NA	NA	5.494	0
V	20083610	0	NA	NA	NA	NA	5.494	0
V	20100287	0	NA	NA	NA	NA	5.494	0
V	20110594	0.284094	NA	NA	NA	NA	5.494	0
V	20110606	0	NA	NA	NA	NA	5.494	0
V	20110609	0	NA	NA	NA	NA	5.494	0
V	20110615	1.353171	NA	NA	NA	NA	5.494	0
V	20110621	0	NA	NA	NA	NA	5.494	0
V	20110642	0	NA	NA	NA	NA	5.494	0
V	20110657	0	NA	NA	NA	NA	5.494	0
V	20110663	0	NA	NA	NA	NA	5.494	0
V	20110681	0	NA	NA	NA	NA	5.494	0
V	20110713	0	NA	NA	NA	NA	5.494	0
V	20115832	0	NA	NA	NA	NA	5.494	0
V	20115887	0.054901	NA	NA	NA	NA	5.494	0
V	20115917	0	NA	NA	NA	NA	5.494	0
V	20115944	0	NA	NA	NA	NA	5.494	0
V	20115971	0	NA	NA	NA	NA	5.494	0
V	20118431	0.112056	NA	NA	NA	NA	5.494	0
V	20119074	0	NA	NA	NA	NA	5.494	0
V	20119125	0	NA	NA	NA	NA	5.494	0
V	20121919	0.015157	NA	NA	NA	NA	5.494	0
V	20127559	0	NA	NA	NA	NA	5.494	0
V	20127562	0	NA	NA	NA	NA	5.494	0
V	20127657	0.166991	NA	NA	NA	NA	5.494	0
V	20131306	0	NA	NA	NA	NA	5.494	0
V	20131308	0.257466	NA	NA	NA	NA	5.494	0
V	20131335	0.548194	NA	NA	NA	NA	5.494	0
V	20131341	0.257466	NA	NA	NA	NA	5.494	0
V	20167603	0.485049	NA	NA	NA	NA	5.494	0
V	20182037	0.163615	NA	NA	NA	NA	5.494	0
V	20182097	0.401347	NA	NA	NA	NA	5.494	0
V	20182106	0	NA	NA	NA	NA	5.494	0
V	20182107	0.401347	NA	NA	NA	NA	5.494	0
V	20184839	0.401347	NA	NA	NA	NA	5.494	0
V	20184845	0	NA	NA	NA	NA	5.494	0
V	20184876	0	NA	NA	NA	NA	5.494	0
V	20184881	0	NA	NA	NA	NA	5.494	0
V	20185689	0	NA	NA	NA	NA	5.494	0
V	20186258	0.41272	NA	NA	NA	NA	5.494	0
V	20186305	0	NA	NA	NA	NA	5.494	0
V	20186317	0.572588	NA	NA	NA	NA	5.494	0
V	20186320	0	NA	NA	NA	NA	5.494	0
V	20191136	0.007382	NA	NA	NA	NA	5.494	0
V	20191139	0	NA	NA	NA	NA	5.494	0
V	20191208	0.161798	NA	NA	NA	NA	5.494	0
V	20191237	0.348692	NA	NA	NA	NA	5.494	0
V	20191265	0.572588	NA	NA	NA	NA	5.494	0
V	20191266	0.572588	NA	NA	NA	NA	5.494	0
V	20191268	0.572588	NA	NA	NA	NA	5.494	0
V	20191296	0.572588	NA	NA	NA	NA	5.494	0
V	20193041	0.090857	NA	NA	NA	NA	5.494	0
V	20193080	0	NA	NA	NA	NA	5.494	0
V	20193102	0.22728	NA	NA	NA	NA	5.494	0
V	20194120	0.010186	NA	NA	NA	NA	5.494	0
V	20194124	0.184334	NA	NA	NA	NA	5.494	0
V	20195106	0.007382	NA	NA	NA	NA	5.494	0
V	20195148	0.040441	NA	NA	NA	NA	5.494	0
V	20199867	0.010186	NA	NA	NA	NA	5.494	0
V	20199910	0	NA	NA	NA	NA	5.494	0
V	20200017	0	NA	NA	NA	NA	5.494	0
V	20200034	0	NA	NA	NA	NA	5.494	0
V	20229074	0.162902	NA	NA	NA	NA	5.494	0
V	20235436	0.144566	NA	NA	NA	NA	5.494	0
V	20235451	0.144566	NA	NA	NA	NA	5.494	0
V	20235466	0.144566	NA	NA	NA	NA	5.494	0
V	20235475	0.144566	NA	NA	NA	NA	5.494	0
V	20235484	0.144566	NA	NA	NA	NA	5.494	0
V	20237133	0	NA	NA	NA	NA	5.494	0
V	20237177	0.522057	NA	NA	NA	NA	5.494	0
V	20247640	0.144566	NA	NA	NA	NA	5.494	0
V	20247700	0.144566	NA	NA	NA	NA	5.494	0
V	20247703	0.144566	NA	NA	NA	NA	5.494	0
V	20247706	0.002354	NA	NA	NA	NA	5.494	0
V	20247778	0	NA	NA	NA	NA	5.494	0
V	20247813	0.412456	NA	NA	NA	NA	5.494	0
V	20247820	0.292847	NA	NA	NA	NA	5.494	0
V	20258139	0	NA	NA	NA	NA	5.494	0
V	20269354	0	NA	NA	NA	NA	5.494	0
V	20269537	0.045797	NA	NA	NA	NA	5.494	0
V	20276121	0	NA	NA	NA	NA	5.494	0
V	20276142	0.190733	NA	NA	NA	NA	5.494	0
V	20276184	0.190733	NA	NA	NA	NA	5.494	0
V	20276200	0.004887	NA	NA	NA	NA	5.494	0
V	20277478	0	NA	NA	NA	NA	5.494	0
V	20277722	0.045797	NA	NA	NA	NA	5.494	0
V	20277726	0.004887	NA	NA	NA	NA	5.494	0
V	20277849	0	NA	NA	NA	NA	5.494	0
V	20278403	0	NA	NA	NA	NA	5.494	0
V	20278936	0	NA	NA	NA	NA	5.494	0
V	20279039	0.004887	NA	NA	NA	NA	5.494	0
V	20287016	0	NA	NA	NA	NA	5.494	0
V	20287045	0	NA	NA	NA	NA	5.494	0
V	20287102	0	NA	NA	NA	NA	5.494	0
V	20289980	0	NA	NA	NA	NA	5.494	0
V	20289989	0.004887	NA	NA	NA	NA	5.494	0
V	20290069	0	NA	NA	NA	NA	5.494	0
V	20290254	0	NA	NA	NA	NA	5.494	0
V	20290268	0	NA	NA	NA	NA	5.494	0
V	20291597	0	NA	NA	NA	NA	5.494	0
V	20291625	0	NA	NA	NA	NA	5.494	0
V	20291652	0	NA	NA	NA	NA	5.494	0
V	20291764	0	NA	NA	NA	NA	5.494	0
V	20292030	0	NA	NA	NA	NA	5.494	0
V	20297813	0.273373	NA	NA	NA	NA	5.494	0
V	20300568	0	NA	NA	NA	NA	5.494	0
V	20300581	0	NA	NA	NA	NA	5.494	0
V	20307727	0.007382	NA	NA	NA	NA	5.494	0
V	20310981	0	NA	NA	NA	NA	5.494	0
V	20310987	0	NA	NA	NA	NA	5.494	0
V	20310991	0	NA	NA	NA	NA	5.494	0
V	20310993	0	NA	NA	NA	NA	5.494	0
V	20311038	0	NA	NA	NA	NA	5.494	0
V	20311050	0.004887	NA	NA	NA	NA	5.494	0
V	20311065	0	NA	NA	NA	NA	5.494	0
V	20311075	0	NA	NA	NA	NA	5.494	0
V	20311099	0	NA	NA	NA	NA	5.494	0
V	20311937	0.086544	NA	NA	NA	NA	5.494	0
V	20312069	0.007382	NA	NA	NA	NA	5.494	0
V	20318516	0	NA	NA	NA	NA	5.494	0
V	20318540	0	NA	NA	NA	NA	5.494	0
V	20318579	0	NA	NA	NA	NA	5.494	0
V	20318583	0	NA	NA	NA	NA	5.494	0
V	20324947	0.007382	NA	NA	NA	NA	5.494	0
V	20325101	0.004887	NA	NA	NA	NA	5.494	0
V	20340469	0	NA	NA	NA	NA	5.494	0
V	20341268	0.600382	NA	NA	NA	NA	5.494	0
V	20354206	0	NA	NA	NA	NA	5.494	0
V	20354307	0	NA	NA	NA	NA	5.494	0
V	20367027	0	NA	NA	NA	NA	5.494	0
V	20367097	0	NA	NA	NA	NA	5.494	0
V	20371402	0	NA	NA	NA	NA	5.494	0
V	20372395	0	NA	NA	NA	NA	5.494	0
V	20372902	0	NA	NA	NA	NA	5.494	0
V	20390280	0	NA	NA	NA	NA	5.494	0
V	20390941	0.003345	NA	NA	NA	NA	5.494	0
V	20390944	0	NA	NA	NA	NA	5.494	0
V	20391173	0	NA	NA	NA	NA	5.494	0
V	20397363	0	NA	NA	NA	NA	5.494	0
V	20397419	0	NA	NA	NA	NA	5.494	0
V	20402863	0	NA	NA	NA	NA	5.494	0
V	20402889	0	NA	NA	NA	NA	5.494	0
V	20408088	0	NA	NA	NA	NA	5.494	0
V	20409721	0.003345	NA	NA	NA	NA	5.494	0
V	20411843	0	NA	NA	NA	NA	5.494	0
V	20412008	0	NA	NA	NA	NA	5.494	0
V	20414565	0	NA	NA	NA	NA	5.494	0
V	20414602	0.022885	NA	NA	NA	NA	5.494	0
V	20414702	0	NA	NA	NA	NA	5.494	0
V	20416701	0	NA	NA	NA	NA	5.494	0
V	20416703	0	NA	NA	NA	NA	5.494	0
V	20416714	0	NA	NA	NA	NA	5.494	0
V	20416728	0	NA	NA	NA	NA	5.494	0
V	20418367	0	NA	NA	NA	NA	5.494	0
V	20418404	0.46759	NA	NA	NA	NA	5.494	0
V	20423756	0	NA	NA	NA	NA	5.494	0
V	20423794	0.003345	NA	NA	NA	NA	5.494	0
V	20423877	0	NA	NA	NA	NA	5.494	0
V	20426787	0.234508	NA	NA	NA	NA	5.494	0
V	20426851	0	NA	NA	NA	NA	5.494	0
V	20426880	0.085413	NA	NA	NA	NA	5.494	0
V	20443591	0.083414	NA	NA	NA	NA	5.494	0
V	20443624	0.187692	NA	NA	NA	NA	5.494	0
V	20443692	0	NA	NA	NA	NA	5.494	0
V	20444218	0	NA	NA	NA	NA	5.494	0
V	20444251	0	NA	NA	NA	NA	5.494	0
V	20449187	0	NA	NA	NA	NA	5.494	0
V	20449189	0.083414	NA	NA	NA	NA	5.494	0
V	20449960	0.234508	NA	NA	NA	NA	5.494	0
V	20463961	0.427033	NA	NA	NA	NA	5.494	0
V	20467851	0	NA	NA	NA	NA	5.494	0
V	20469687	0.187692	NA	NA	NA	NA	5.494	0
V	20469966	0.427033	NA	NA	NA	NA	5.494	0
V	20469991	0.003345	NA	NA	NA	NA	5.494	0
V	20474078	0	NA	NA	NA	NA	5.494	0
V	20474168	0.409027	NA	NA	NA	NA	5.494	0
V	20476525	0	NA	NA	NA	NA	5.494	0
V	20477408	0	NA	NA	NA	NA	5.494	0
V	20477503	0.003345	NA	NA	NA	NA	5.494	0
V	20481267	0	NA	NA	NA	NA	5.494	0
V	20482020	0	NA	NA	NA	NA	5.494	0
V	20482028	0	NA	NA	NA	NA	5.494	0
V	20498907	0	NA	NA	NA	NA	5.494	0
V	20498924	0.141965	NA	NA	NA	NA	5.494	0
V	20498939	0.141965	NA	NA	NA	NA	5.494	0
V	20500936	0	NA	NA	NA	NA	5.494	0
V	20507077	0	NA	NA	NA	NA	5.494	0
V	20516594	0	NA	NA	NA	NA	5.494	0
V	20517679	0.202954	NA	NA	NA	NA	5.494	0
V	20517705	0	NA	NA	NA	NA	5.494	0
V	20517715	0	NA	NA	NA	NA	5.494	0
V	20517770	0	NA	NA	NA	NA	5.494	0
V	20517791	0	NA	NA	NA	NA	5.494	0
V	20517794	0	NA	NA	NA	NA	5.494	0
V	20517828	0	NA	NA	NA	NA	5.494	0
V	20523410	0	NA	NA	NA	NA	5.494	0
V	20523478	0	NA	NA	NA	NA	5.494	0
V	20523482	0	NA	NA	NA	NA	5.494	0
V	20523490	0	NA	NA	NA	NA	5.494	0
V	20523530	0	NA	NA	NA	NA	5.494	0
V	20523552	0	NA	NA	NA	NA	5.494	0
V	20523585	0	NA	NA	NA	NA	5.494	0
V	20526220	0	NA	NA	NA	NA	5.494	0
V	20526228	0	NA	NA	NA	NA	5.494	0
V	20526373	0	NA	NA	NA	NA	5.494	0
V	20526390	0	NA	NA	NA	NA	5.494	0
V	20526393	0	NA	NA	NA	NA	5.494	0
V	20531843	0.141965	NA	NA	NA	NA	5.494	0
V	20534248	0	NA	NA	NA	NA	5.494	0
V	20534360	0.141965	NA	NA	NA	NA	5.494	0
V	20534416	0	NA	NA	NA	NA	5.494	0
V	20539695	0	NA	NA	NA	NA	5.494	0
V	20544734	0.029731	NA	NA	NA	NA	5.494	0
V	20544754	0	NA	NA	NA	NA	5.494	0
V	20544763	0.029731	NA	NA	NA	NA	5.494	0
V	20554917	0.07497	NA	NA	NA	NA	5.494	0
V	20557749	0.029731	NA	NA	NA	NA	5.494	0
V	20557799	0.613939	NA	NA	NA	NA	5.494	0
V	20582628	0.029731	NA	NA	NA	NA	5.494	0
V	20582639	0.029731	NA	NA	NA	NA	5.494	0
V	20582645	0.029731	NA	NA	NA	NA	5.494	0
V	20582654	0.029731	NA	NA	NA	NA	5.494	0
V	20582678	0.029731	NA	NA	NA	NA	5.494	0
V	20588741	0	NA	NA	NA	NA	5.494	0
V	20588742	0.546489	NA	NA	NA	NA	5.494	0
V	20593473	0.029731	NA	NA	NA	NA	5.494	0
V	20593503	0.029731	NA	NA	NA	NA	5.494	0
V	20593512	0.029731	NA	NA	NA	NA	5.494	0
V	20601292	0.642824	NA	NA	NA	NA	5.494	0
V	20601328	0	NA	NA	NA	NA	5.494	0
V	20602426	0.029731	NA	NA	NA	NA	5.494	0
V	20613322	0.029731	NA	NA	NA	NA	5.494	0
V	20613326	0.029731	NA	NA	NA	NA	5.494	0
V	20613328	0.029731	NA	NA	NA	NA	5.494	0
V	20613652	0.447392	NA	NA	NA	NA	5.494	0
V	20636039	0	NA	NA	NA	NA	5.494	0
V	20636054	0	NA	NA	NA	NA	5.494	0
V	20636063	0	NA	NA	NA	NA	5.494	0
V	20636114	0	NA	NA	NA	NA	5.494	0
V	20636210	0.007382	NA	NA	NA	NA	5.494	0
V	20637045	0	NA	NA	NA	NA	5.494	0
V	20637530	0	NA	NA	NA	NA	5.494	0
V	20644969	0.187692	NA	NA	NA	NA	5.494	0
V	20645147	0	NA	NA	NA	NA	5.494	0
V	20650605	0.021035	NA	NA	NA	NA	5.494	0
V	20652390	0	NA	NA	NA	NA	5.494	0
V	20652405	0	NA	NA	NA	NA	5.494	0
V	20652407	0	NA	NA	NA	NA	5.494	0
V	20653280	0.008538	NA	NA	NA	NA	5.494	0
V	20658058	0	NA	NA	NA	NA	5.494	0
V	20658060	0	NA	NA	NA	NA	5.494	0
V	20658383	0	NA	NA	NA	NA	5.494	0
V	20658925	0	NA	NA	NA	NA	5.494	0
V	20658999	0	NA	NA	NA	NA	5.494	0
V	20659030	0	NA	NA	NA	NA	5.494	0
V	20659057	0	NA	NA	NA	NA	5.494	0
V	20660022	0.083414	NA	NA	NA	NA	5.494	0
V	20660591	0	NA	NA	NA	NA	5.494	0
V	20660602	0	NA	NA	NA	NA	5.494	0
V	20660634	0	NA	NA	NA	NA	5.494	0
V	20660676	0	NA	NA	NA	NA	5.494	0
V	20660695	0	NA	NA	NA	NA	5.494	0
V	20660719	0	NA	NA	NA	NA	5.494	0
V	20660734	0	NA	NA	NA	NA	5.494	0
V	20661019	0	NA	NA	NA	NA	5.494	0
V	20661099	0	NA	NA	NA	NA	5.494	0
V	20661123	0	NA	NA	NA	NA	5.494	0
V	20661145	0	NA	NA	NA	NA	5.494	0
V	20661160	0	NA	NA	NA	NA	5.494	0
V	20661166	0	NA	NA	NA	NA	5.494	0
V	20661753	0	NA	NA	NA	NA	5.494	0
V	20661780	0	NA	NA	NA	NA	5.494	0
V	20661820	0	NA	NA	NA	NA	5.494	0
V	20661889	0	NA	NA	NA	NA	5.494	0
V	20661902	0	NA	NA	NA	NA	5.494	0
V	20679372	0	NA	NA	NA	NA	5.494	0
V	20680092	0	NA	NA	NA	NA	5.494	0
V	20680135	0	NA	NA	NA	NA	5.494	0
V	20683807	0	NA	NA	NA	NA	5.494	0
V	20683831	0	NA	NA	NA	NA	5.494	0
V	20684324	0	NA	NA	NA	NA	5.494	0
V	20689304	0	NA	NA	NA	NA	5.494	0
V	20701036	0	NA	NA	NA	NA	5.494	0
V	20701060	0	NA	NA	NA	NA	5.494	0
V	20701106	0	NA	NA	NA	NA	5.494	0
V	20701749	0.445395	NA	NA	NA	NA	5.494	0
V	20701840	0	NA	NA	NA	NA	5.494	0
V	20714755	0	NA	NA	NA	NA	5.494	0
V	20727660	0	NA	NA	NA	NA	5.494	0
V	20728205	0.021035	NA	NA	NA	NA	5.494	0
V	20728223	0	NA	NA	NA	NA	5.494	0
V	20728260	0	NA	NA	NA	NA	5.494	0
V	20728305	0	NA	NA	NA	NA	5.494	0
V	20733070	0	NA	NA	NA	NA	5.494	0
V	20734056	0	NA	NA	NA	NA	5.494	0
V	20734108	0	NA	NA	NA	NA	5.494	0
V	20734110	0	NA	NA	NA	NA	5.494	0
V	20735520	0	NA	NA	NA	NA	5.494	0
V	20736408	0.069594	NA	NA	NA	NA	5.494	0
V	20736446	0	NA	NA	NA	NA	5.494	0
V	20736544	0	NA	NA	NA	NA	5.494	0
V	20740819	0	NA	NA	NA	NA	5.494	0
V	20741766	0	NA	NA	NA	NA	5.494	0
V	20741797	0	NA	NA	NA	NA	5.494	0
V	20742412	0	NA	NA	NA	NA	5.494	0
V	20742479	0	NA	NA	NA	NA	5.494	0
V	20742497	0	NA	NA	NA	NA	5.494	0
V	20742555	0.021035	NA	NA	NA	NA	5.494	0
V	20743550	0	NA	NA	NA	NA	5.494	0
V	20743606	0.021035	NA	NA	NA	NA	5.494	0
V	20756457	0.083414	NA	NA	NA	NA	5.494	0
V	20764316	0.447392	NA	NA	NA	NA	5.494	0
V	20764348	0	NA	NA	NA	NA	5.494	0
V	20770808	0	NA	NA	NA	NA	5.494	0
V	20770817	0.068847	NA	NA	NA	NA	5.494	0
V	20771928	0	NA	NA	NA	NA	5.494	0
V	20771929	0	NA	NA	NA	NA	5.494	0
V	20778490	0	NA	NA	NA	NA	5.494	0
V	20779904	0.187692	NA	NA	NA	NA	5.494	0
V	20780009	0	NA	NA	NA	NA	5.494	0
V	20780607	0	NA	NA	NA	NA	5.494	0
V	20786313	0	NA	NA	NA	NA	5.494	0
V	20800080	0.083414	NA	NA	NA	NA	5.494	0
V	20801433	0	NA	NA	NA	NA	5.494	0
V	20802692	0	NA	NA	NA	NA	5.494	0
V	20813788	0	NA	NA	NA	NA	5.494	0
V	20813803	0	NA	NA	NA	NA	5.494	0
V	20813805	0	NA	NA	NA	NA	5.494	0
V	20815080	0.533383	NA	NA	NA	NA	5.494	0
V	20815115	0	NA	NA	NA	NA	5.494	0
V	20817936	0.007382	NA	NA	NA	NA	5.494	0
V	20820145	0	NA	NA	NA	NA	5.494	0
V	20830332	0.007382	NA	NA	NA	NA	5.494	0
V	20830828	0	NA	NA	NA	NA	5.494	0
V	20830847	0.025932	NA	NA	NA	NA	5.494	0
V	20830874	0	NA	NA	NA	NA	5.494	0
V	20834310	0	NA	NA	NA	NA	5.494	0
V	20843579	0	NA	NA	NA	NA	5.494	0
V	20843611	0	NA	NA	NA	NA	5.494	0
V	20845139	0	NA	NA	NA	NA	5.494	0
V	20846490	0	NA	NA	NA	NA	5.494	0
V	20846538	0.078894	NA	NA	NA	NA	5.494	0
V	20846864	0	NA	NA	NA	NA	5.494	0
V	20846901	0.078894	NA	NA	NA	NA	5.494	0
V	20850572	0	NA	NA	NA	NA	5.494	0
V	20850630	0	NA	NA	NA	NA	5.494	0
V	20853524	0	NA	NA	NA	NA	5.494	0
V	20856560	0	NA	NA	NA	NA	5.494	0
V	20856657	0	NA	NA	NA	NA	5.494	0
V	20859964	0	NA	NA	NA	NA	5.494	0
V	20861713	0	NA	NA	NA	NA	5.494	0
V	20867097	0.080463	NA	NA	NA	NA	5.494	0
V	20868137	0.078894	NA	NA	NA	NA	5.494	0
V	20875409	0.078894	NA	NA	NA	NA	5.494	0
V	20877884	0	NA	NA	NA	NA	5.494	0
V	20901183	0.078894	NA	NA	NA	NA	5.494	0
V	20902729	0	NA	NA	NA	NA	5.494	0
V	20902738	0.078894	NA	NA	NA	NA	5.494	0
V	20902867	0	NA	NA	NA	NA	5.494	0
V	20908623	0.187692	NA	NA	NA	NA	5.494	0
V	20911559	0	NA	NA	NA	NA	5.494	0
V	20911564	0	NA	NA	NA	NA	5.494	0
X	21056	0	NA	NA	NA	NA	5.494	0
X	21094	0	NA	NA	NA	NA	5.494	0
X	21131	0.258041	NA	NA	NA	NA	5.494	0
X	25222	1.226428	NA	NA	NA	NA	5.494	0
X	33989	0.865021	NA	NA	NA	NA	5.494	0
X	35182	0.865021	NA	NA	NA	NA	5.494	0
X	36246	0	NA	NA	NA	NA	5.494	0
X	42596	0.901142	NA	NA	NA	NA	5.494	0
X	42597	0.901142	NA	NA	NA	NA	5.494	0
X	42598	0.901142	NA	NA	NA	NA	5.494	0
X	42621	0	NA	NA	NA	NA	5.494	0
X	43867	0.898127	NA	NA	NA	NA	5.494	0
X	43902	0	NA	NA	NA	NA	5.494	0
X	44019	0.080541	NA	NA	NA	NA	5.494	0
X	46540	0.898127	NA	NA	NA	NA	5.494	0
X	56125	1.184152	NA	NA	NA	NA	5.494	0
X	56158	0.067665	NA	NA	NA	NA	5.494	0
X	56166	0	NA	NA	NA	NA	5.494	0
X	62073	0.370743	NA	NA	NA	NA	5.494	0
X	62078	0.817671	NA	NA	NA	NA	5.494	0
X	62084	0	NA	NA	NA	NA	5.494	0
X	62218	0	NA	NA	NA	NA	5.494	0
X	67182	0.761123	NA	NA	NA	NA	5.494	0
X	70813	0	NA	NA	NA	NA	5.494	0
X	84625	0	NA	NA	NA	NA	5.494	0
X	84627	0	NA	NA	NA	NA	5.494	0
X	86751	0.085364	NA	NA	NA	NA	5.494	0
X	95810	0	NA	NA	NA	NA	5.494	0
X	100802	0	NA	NA	NA	NA	5.494	0
X	123911	0	NA	NA	NA	NA	5.494	0
X	124023	0	NA	NA	NA	NA	5.494	0
X	140457	0.761123	NA	NA	NA	NA	5.494	0
X	140458	0	NA	NA	NA	NA	5.494	0
X	140533	1.080389	NA	NA	NA	NA	5.494	0
X	140553	0	NA	NA	NA	NA	5.494	0
X	154056	0.901142	NA	NA	NA	NA	5.494	0
X	155446	0	NA	NA	NA	NA	5.494	0
X	167024	0	NA	NA	NA	NA	5.494	0
X	170428	0.30982	NA	NA	NA	NA	5.494	0
X	170689	0.482313	NA	NA	NA	NA	5.494	0
X	174589	0.30982	NA	NA	NA	NA	5.494	0
X	180018	0.761123	NA	NA	NA	NA	5.494	0
X	180135	0	NA	NA	NA	NA	5.494	0
X	180442	0	NA	NA	NA	NA	5.494	0
X	181397	0	NA	NA	NA	NA	5.494	0
X	195643	0.381424	NA	NA	NA	NA	5.494	0
X	195772	0	NA	NA	NA	NA	5.494	0
X	195773	0	NA	NA	NA	NA	5.494	0
X	196515	0.482313	NA	NA	NA	NA	5.494	0
X	199758	0	NA	NA	NA	NA	5.494	0
X	199800	0	NA	NA	NA	NA	5.494	0
X	203765	0	NA	NA	NA	NA	5.494	0
X	205978	0.381424	NA	NA	NA	NA	5.494	0
X	211320	0.117196	NA	NA	NA	NA	5.494	0
X	212108	0	NA	NA	NA	NA	5.494	0
X	212113	0	NA	NA	NA	NA	5.494	0
X	216135	0.226927	NA	NA	NA	NA	5.494	0
X	295586	0	NA	NA	NA	NA	5.494	0
X	295885	0.482313	NA	NA	NA	NA	5.494	0
X	295923	0.392116	NA	NA	NA	NA	5.494	0
X	306157	0.482313	NA	NA	NA	NA	5.494	0
X	318365	0	NA	NA	NA	NA	5.494	0
X	335568	0	NA	NA	NA	NA	5.494	0
X	335573	0	NA	NA	NA	NA	5.494	0
X	359272	0	NA	NA	NA	NA	5.494	0
X	362034	0	NA	NA	NA	NA	5.494	0
X	362035	0	NA	NA	NA	NA	5.494	0
X	364572	0	NA	NA	NA	NA	5.494	0
X	364585	0	NA	NA	NA	NA	5.494	0
X	366310	0	NA	NA	NA	NA	5.494	0
X	366371	0	NA	NA	NA	NA	5.494	0
X	368483	0	NA	NA	NA	NA	5.494	0
X	380102	0	NA	NA	NA	NA	5.494	0
X	386980	0.392116	NA	NA	NA	NA	5.494	0
X	392116	0	NA	NA	NA	NA	5.494	0
X	400316	0	NA	NA	NA	NA	5.494	0
X	404948	0	NA	NA	NA	NA	5.494	0
X	404949	0	NA	NA	NA	NA	5.494	0
X	405875	0	NA	NA	NA	NA	5.494	0
X	412037	0	NA	NA	NA	NA	5.494	0
X	412046	0	NA	NA	NA	NA	5.494	0
X	425276	0	NA	NA	NA	NA	5.494	0
X	425804	0.761123	NA	NA	NA	NA	5.494	0
X	431996	0.669407	NA	NA	NA	NA	5.494	0
X	432289	0	NA	NA	NA	NA	5.494	0
X	432291	0	NA	NA	NA	NA	5.494	0
X	449124	0	NA	NA	NA	NA	5.494	0
X	449150	0	NA	NA	NA	NA	5.494	0
X	449161	0	NA	NA	NA	NA	5.494	0
X	449175	0	NA	NA	NA	NA	5.494	0
X	449176	0	NA	NA	NA	NA	5.494	0
X	456337	0	NA	NA	NA	NA	5.494	0
X	465948	0.250564	NA	NA	NA	NA	5.494	0
X	466744	0	NA	NA	NA	NA	5.494	0
X	470372	0	NA	NA	NA	NA	5.494	0
X	479581	0	NA	NA	NA	NA	5.494	0
X	505428	0.414638	NA	NA	NA	NA	5.494	0
X	534279	0.414638	NA	NA	NA	NA	5.494	0
X	543879	0.588749	NA	NA	NA	NA	5.494	0
X	543940	0	NA	NA	NA	NA	5.494	0
X	543953	0	NA	NA	NA	NA	5.494	0
X	563838	0	NA	NA	NA	NA	5.494	0
X	588293	0	NA	NA	NA	NA	5.494	0
X	588326	0	NA	NA	NA	NA	5.494	0
X	588342	0	NA	NA	NA	NA	5.494	0
X	592123	0	NA	NA	NA	NA	5.494	0
X	595781	0	NA	NA	NA	NA	5.494	0
X	601782	0.214872	NA	NA	NA	NA	5.494	0
X	606593	0	NA	NA	NA	NA	5.494	0
X	606626	0	NA	NA	NA	NA	5.494	0
X	608264	0	NA	NA	NA	NA	5.494	0
X	609948	0.339067	NA	NA	NA	NA	5.494	0
X	609952	0.339067	NA	NA	NA	NA	5.494	0
X	613973	0	NA	NA	NA	NA	5.494	0
X	614080	0	NA	NA	NA	NA	5.494	0
X	622255	0	NA	NA	NA	NA	5.494	0
X	622393	0	NA	NA	NA	NA	5.494	0
X	626410	0	NA	NA	NA	NA	5.494	0
X	631476	0	NA	NA	NA	NA	5.494	0
X	639670	0	NA	NA	NA	NA	5.494	0
X	639680	0	NA	NA	NA	NA	5.494	0
X	640970	0	NA	NA	NA	NA	5.494	0
X	641135	0	NA	NA	NA	NA	5.494	0
X	648164	0.633718	NA	NA	NA	NA	5.494	0
X	650384	0.289635	NA	NA	NA	NA	5.494	0
X	658217	0.392116	NA	NA	NA	NA	5.494	0
X	666021	0.633718	NA	NA	NA	NA	5.494	0
X	666455	0.392116	NA	NA	NA	NA	5.494	0
X	666587	0	NA	NA	NA	NA	5.494	0
X	667888	0	NA	NA	NA	NA	5.494	0
X	669371	0	NA	NA	NA	NA	5.494	0
X	682116	0	NA	NA	NA	NA	5.494	0
X	682128	0.633718	NA	NA	NA	NA	5.494	0
X	690456	0.445024	NA	NA	NA	NA	5.494	0
X	693542	0.338133	NA	NA	NA	NA	5.494	0
X	707203	0	NA	NA	NA	NA	5.494	0
X	708183	0	NA	NA	NA	NA	5.494	0
X	708478	0	NA	NA	NA	NA	5.494	0
X	717785	0.338133	NA	NA	NA	NA	5.494	0
X	717831	0.338133	NA	NA	NA	NA	5.494	0
X	729054	0.289635	NA	NA	NA	NA	5.494	0
X	729101	0.027659	NA	NA	NA	NA	5.494	0
X	736896	0.20451	NA	NA	NA	NA	5.494	0
X	737989	0	NA	NA	NA	NA	5.494	0
X	756395	0.831845	NA	NA	NA	NA	5.494	0
