Chromosome	Clone	Start	End
X	WRM0638cG03	4827603	4866278
X	WRM0625bC06	4829209	4864952
X	WRM0612dC09	4829790	4861968
X	WRM0627bC09	4830575	4862816
X	WRM066aG10	4830605	4864466
X	WRM061aA01	4833346	4869621
X	WRM068aG03	4834417	4866328
X	WRM0625aB05	4835112	4870813
X	WRM0635cC12	4838103	4870361
X	WRM0638cG07	4842591	4880609
X	WRM0614aD05	4848330	4883833
X	WRM0611cA03	4854087	4887020
X	WRM0633bD06	4861757	4893449
X	WRM0613aF02	4865307	4895986
X	WRM0630bA05	4870671	4905571
X	WRM0629cF01	4871468	4902145
X	WRM0632cH05	4875385	4909211
X	WRM0634bA03	4880454	4912682
X	WRM0614bH04	4894961	4930113
X	WRM0634bC07	4896120	4929380
X	WRM0620dE02	4897108	4930477
X	WRM0622dB09	4899749	4937039
X	WRM0621cF05	4906391	4941365
X	WRM0625cC02	4908588	4941701
X	WRM0637bE03	4909873	4945491
X	WRM068cB06	4912995	4944519
X	WRM0626bC04	4913529	4952233
X	WRM0610dC10	4931965	4969073
X	WRM068bD02	4932479	4965635
X	WRM0625bA10	4935397	4969406
X	WRM061bE01	4944791	4978454
X	WRM0626dB03	4956360	4988624
X	WRM0618cC10	4956730	4991378
X	WRM0616cB10	4966705	5003685
X	WRM065cG04	4970075	4998915
X	WRM0639dB06	4973988	5008092
X	WRM0632bE03	4978792	5012467
X	WRM0635bB10	4986412	5024044
X	WRM0622bC05	4990426	5022014
X	WRM0630aC05	4991711	5022465
X	WRM0638bA04	4994905	5028614
X	WRM0628dF04	5003305	5040469
X	WRM0611dC05	5003828	5036360
X	WRM0616bA07	5031097	5048289
X	WRM0628aB06	5056517	5087110
X	WRM061dH11	5070793	5105918
X	WRM0631cB09	5071948	5103536
X	WRM068bH01	5079359	5114499
X	WRM0626aC11	5080922	5112509
X	WRM0613cF06	5081464	5117323
X	WRM0629dC11	5093738	5132482
X	WRM0632bA11	5094718	5132988
X	WRM069aH02	5097130	5132828
X	WRM069bC12	5102342	5134398
X	WRM0619cF05	5109735	5144244
X	WRM0617cD05	5120800	5154348
X	WRM0611cD12	5120979	5159979
X	WRM068bC11	5122361	5153872
X	WRM0620cE12	5125390	5158727
X	WRM0637dC12	5130430	5166627
X	WRM0634dF11	5132897	5168778
X	WRM0628dG12	5145813	5178576
X	WRM0628cC06	5148554	5183464
X	WRM0613cF03	5163870	5199285
X	WRM0637bD05	5165739	5201734
X	WRM063bA08	5165826	5200046
X	WRM0637cC11	5187644	5224069
X	WRM0619cD04	5189678	5220062
X	WRM0627cH03	5193078	5230185
X	WRM0619dC11	5198940	5234335
X	WRM0624dA09	5211722	5248872
X	WRM0629bH02	5221778	5253860
X	WRM0635dA07	5226682	5261234
X	WRM0637bC05	5234228	5267384
X	WRM0613cE03	5244516	5283638
X	WRM068aH03	5247452	5283937
X	WRM064bC07	5253670	5283531
X	WRM061cD06	5297852	5330957
X	WRM069cH08	5300318	5332434
X	WRM064bF12	5328450	5358425
X	WRM0635dG03	5348212	5382687
X	WRM0613dG03	5350496	5387773
X	WRM0630cC10	5358348	5395929
X	WRM0615cA01	5358532	5393470
X	WRM0628cD10	5360708	5400834
X	WRM0627aG11	5366666	5405415
X	WRM0631cC10	5368851	5405300
X	WRM0614bD04	5373542	5412275
X	WRM0628dH04	5379499	5411648
X	WRM0640bE03	5380138	5413777
X	WRM0614dE10	5388947	5419520
X	WRM062aE12	5390956	5432684
X	WRM0623cB03	5397102	5430938
X	WRM0631aH10	5401728	5444328
X	WRM0622cF07	5404446	5435499
X	WRM0621dG06	5405018	5441244
X	WRM0636cB09	5405257	5438093
X	WRM0611dB07	5410984	5444807
X	WRM0610cE02	5416253	5448250
X	WRM061aC03	5416368	5450843
X	WRM0620bE11	5416787	5452409
X	WRM0635aG02	5419755	5451003
X	WRM0627aF10	5423669	5460510
X	WRM0611cH04	5426136	5457580
X	WRM0612cH03	5428912	5460295
X	WRM0635cD09	5434560	5473339
X	WRM0635cF07	5436583	5474394
X	WRM0625aD02	5440434	5474602
X	WRM066cH07	5461174	5493264
X	WRM067dB05	5462225	5498793
X	WRM0617aA05	5471985	5505206
X	WRM0641bC09	5473245	5509464
X	WRM0618aE09	5484494	5522711
X	WRM0622dF01	5485382	5517948
X	WRM0634bA09	5485511	5520955
X	WRM0613aD12	5486562	5522793
X	WRM0639cC03	5492832	5526688
X	WRM0627cG05	5493911	5524827
X	WRM0639bF02	5497048	5534633
X	WRM0625aF10	5515028	5550378
X	WRM0633dC07	5529173	5564359
X	WRM0624aC10	5541452	5575615
X	WRM0618bG06	5553608	5586681
X	WRM061aD06	5559048	5593408
X	WRM062dE01	5560897	5593950
X	WRM0628aE05	5564002	5600626
X	WRM0614aC03	5568047	5604891
X	WRM0633aB02	5571045	5609857
X	WRM067bH04	5575745	5605095
X	WRM0623dD01	5583183	5618327
X	WRM0625dH04	5587450	5621076
X	WRM0640dE01	5588829	5620428
X	WRM065dC11	5594761	5634996
X	WRM063aH04	5600120	5634107
X	WRM0612bB11	5604275	5641163
X	WRM0630cE11	5605843	5638659
X	WRM0637aG10	5611974	5644489
X	WRM0625cC06	5627805	5659001
X	WRM0615aC05	5635852	5672449
X	WRM0615cE08	5642932	5681661
X	WRM0634bA04	5646156	5678729
X	WRM066bA04	5649224	5682427
X	WRM068bH06	5653888	5685341
X	WRM0623dH10	5654767	5687793
X	WRM0630bD09	5659237	5697136
X	WRM068bF01	5662984	5698712
X	WRM0627aG01	5664558	5700191
X	WRM0613dA05	5665880	5700703
X	WRM0634cE02	5670355	5704946
X	WRM0615aG06	5674549	5711833
X	WRM0626aC01	5678346	5715613
X	WRM0622bG11	5679155	5715149
X	WRM0626aE12	5683704	5717393
X	WRM0628dC03	5687000	5720922
X	WRM0628bA05	5697902	5731358
X	WRM066dD03	5706033	5739900
X	WRM063cA08	5711392	5745298
X	WRM062aH04	5713902	5741100
X	WRM0616aG02	5714495	5747117
X	WRM0613cB12	5716291	5747409
X	WRM0630aF02	5728731	5763789
X	WRM0629cC10	5735287	5768893
X	WRM0624aD10	5739134	5774541
X	WRM0616bF11	5747996	5781464
X	WRM0625dC01	5749648	5780769
X	WRM0620aB09	5750421	5788412
X	WRM0615cE05	5752534	5783938
X	WRM062cH09	5754361	5795432
X	WRM068aH01	5755406	5796470
X	WRM0633bB05	5756990	5790115
X	WRM0635cB09	5757317	5791795
X	WRM0637cH03	5762319	5792967
X	WRM0634dA04	5773903	5808054
X	WRM0618aE12	5779925	5817752
X	WRM063cG10	5779943	5813715
X	WRM065bC09	5782906	5820087
X	WRM0626cF01	5783326	5814381
X	WRM0627bH09	5785436	5820736
X	WRM0633bF12	5801514	5834390
X	WRM0640cA03	5802248	5838397
X	WRM068aC04	5802276	5838161
X	WRM0637bH01	5802619	5836612
X	WRM064cC12	5803449	5837656
X	WRM067cH03	5803927	5836190
X	WRM0626cA08	5813206	5845995
X	WRM0615bH01	5824161	5863453
X	WRM0637aF05	5825999	5861910
X	WRM069aH04	5837785	5873857
X	WRM0639cG12	5839838	5876890
X	WRM0622cG05	5853772	5892892
X	WRM0633cE03	5853910	5889762
X	WRM0618aA01	5854863	5886376
X	WRM0628aB10	5855195	5887809
X	WRM0627dF01	5859446	5894750
X	WRM0623cA06	5865928	5902301
X	WRM0613aG11	5869534	5904786
X	WRM0622aF01	5871950	5907263
X	WRM062cA07	5912418	5939453
X	WRM0621bB04	5921913	5958868
X	WRM067aC04	5949580	5983229
X	WRM0621aB04	5961945	5991598
X	WRM0622cG06	5963217	6000073
X	WRM0616dF01	5973344	6004314
X	WRM0636dA10	5974787	6016548
X	WRM0625cA12	5979298	6015715
X	WRM064dE03	5992432	6027443
X	WRM0638aC08	5994126	6027431
X	WRM0622bH09	5996854	6025705
X	WRM062dG06	6007251	6036465
X	WRM0630dA05	6020970	6057643
X	WRM063bD07	6025812	6060476
X	WRM0630dE12	6029701	6062441
X	WRM0637dG04	6035713	6069215
X	WRM0632dF05	6041690	6074887
X	WRM0640cB06	6042386	6077277
X	WRM0621aE04	6054534	6098000
X	WRM0617aC05	6055705	6091732
X	WRM069dE04	6058454	6094247
X	WRM0621cD06	6065259	6101031
X	WRM0637dA08	6067538	6102547
X	WRM0617aB05	6079279	6117256
X	WRM069cC11	6082363	6117918
X	WRM0635cH04	6082507	6118151
X	WRM0614cG03	6084504	6116087
X	WRM0613aH05	6084896	6114995
X	WRM0615aD11	6087210	6126906
X	WRM0624dF10	6089714	6126193
X	WRM063dB10	6090554	6128567
X	WRM061bG01	6101566	6131483
X	WRM0625bB05	6102135	6141225
X	WRM067cG07	6108399	6142976
X	WRM0627cD06	6136201	6165737
X	WRM063bF04	6136906	6172462
X	WRM0619cF12	6138607	6167830
X	WRM0638cC11	6152613	6186525
X	WRM0623bG11	6158746	6192873
X	WRM0621aD06	6163555	6197387
X	WRM067aF07	6166941	6200001
X	WRM0614aA07	6167648	6201438
X	WRM064cH07	6169896	6204775
X	WRM0624bB03	6171457	6204013
X	WRM0617cA04	6177794	6216063
X	WRM0635cD10	6178608	6210188
X	WRM0620bB12	6189811	6227471
X	WRM0632cB12	6192390	6225896
X	WRM0621bG02	6205013	6243890
X	WRM0629aB12	6211536	6240965
X	WRM0610dD11	6218925	6252376
X	WRM068aE06	6222991	6256183
X	WRM0625bE01	6227943	6262167
X	WRM063cE09	6228384	6264981
X	WRM0612bC04	6229379	6265854
X	WRM0621aB01	6229400	6266417
X	WRM0638aA06	6229487	6265997
X	WRM0628bA09	6229515	6267323
X	WRM0629bG02	6231443	6270631
X	WRM0610dE12	6239495	6274971
X	WRM0626dH11	6243648	6288500
X	WRM0640aA03	6252575	6282710
X	WRM0615aA09	6267497	6299057
X	WRM0619cE08	6268679	6306171
X	WRM0629cE07	6270512	6304269
X	WRM065aC07	6276643	6313454
X	WRM0633cD03	6277788	6311495
X	WRM063cD06	6282365	6317269
X	WRM0634dD03	6284140	6322914
X	WRM063dE07	6295393	6330092
X	WRM0635bG10	6295926	6333665
X	WRM0617aB09	6298143	6331513
X	WRM0626bG11	6301232	6335154
X	WRM0622bB07	6302280	6331675
X	WRM063bF02	6321570	6354974
X	WRM068cE03	6327293	6353773
X	WRM0621dA04	6327953	6364877
X	WRM0629cG05	6330179	6368643
X	WRM0629aF09	6342228	6374836
X	WRM0636bG02	6362969	6399777
X	WRM0621bB12	6376199	6407772
X	WRM0633aA10	6382680	6414688
X	WRM0612cH01	6386668	6419117
X	WRM0615aC04	6391104	6429385
X	WRM0634aB04	6393563	6427877
X	WRM0622aB03	6395508	6430580
X	WRM0621bD06	6397355	6432413
X	WRM065cE08	6399600	6434211
X	WRM0637cF01	6402757	6432135
X	WRM0624cB01	6419102	6459822
X	WRM0635bC02	6421125	6452760
X	WRM0618aG06	6421568	6450920
X	WRM0632bC06	6426366	6457221
X	WRM0612aH08	6426575	6461085
X	WRM0616bF06	6434085	6469144
X	WRM061bC10	6434374	6475512
X	WRM0615cC09	6442347	6476472
X	WRM0626cD09	6449980	6485392
X	WRM0619bH09	6453003	6492305
X	WRM0636aG09	6455853	6492270
X	WRM0636bD03	6466630	6500506
X	WRM0623bB05	6468276	6501542
X	WRM0613aA04	6469372	6504570
X	WRM0616aH05	6469712	6500987
X	WRM0626aF09	6471320	6512296
X	WRM0628dD03	6472910	6501228
X	WRM065bH06	6478222	6511158
X	WRM0636cC01	6490591	6527231
X	WRM063dF08	6493554	6528767
X	WRM067cG01	6498826	6532416
X	WRM0616aE09	6505788	6540213
X	WRM0621dE04	6518626	6556118
X	WRM069aB10	6524161	6555563
X	WRM0637aH10	6525889	6557923
X	WRM064bB04	6532427	6564297
X	WRM0617aH03	6535090	6569362
X	WRM0616dD08	6536898	6569989
X	WRM0626dA06	6546184	6579898
X	WRM063aH12	6549276	6582286
X	WRM0628cG08	6556030	6589451
X	WRM063aD12	6558257	6592340
X	WRM061cH08	6562278	6598139
X	WRM063aA10	6564780	6591717
X	WRM0632aE11	6574315	6605555
X	WRM061aB11	6577166	6612409
X	WRM0629bE04	6584318	6617022
X	WRM0629aC03	6592908	6631020
X	WRM062cA06	6594054	6630038
X	WRM0618bF05	6601353	6637779
X	WRM0623bC08	6625323	6660065
X	WRM0632dG06	6629630	6664960
X	WRM0622dG04	6629796	6672126
X	WRM0633bA07	6630027	6662698
X	WRM0616dE10	6644538	6680456
X	WRM0624aG05	6645463	6675219
X	WRM0633cA11	6645640	6680929
X	WRM063bC11	6649059	6680515
X	WRM069dG10	6661888	6687949
X	WRM061cA12	6665613	6698032
X	WRM0611cC09	6668344	6705850
X	WRM0618aA03	6688655	6721674
X	WRM061aF03	6691254	6726085
X	WRM067bE04	6691396	6727577
X	WRM0636bB02	6691624	6726293
X	WRM0613aB09	6705096	6736906
X	WRM0616dC10	6706738	6737948
X	WRM0618dG08	6724822	6753931
X	WRM0618bE04	6733724	6762838
X	WRM0625cC12	6735608	6775525
X	WRM0629dF05	6736665	6773487
X	WRM0615cC02	6737271	6769275
X	WRM0615aF03	6738057	6771920
X	WRM0639dC04	6744421	6781993
X	WRM0624cH04	6758755	6795269
X	WRM0638bF04	6763398	6797786
X	WRM068dH11	6767826	6800295
X	WRM0621aB09	6768443	6799397
X	WRM064aF07	6770240	6804153
X	WRM0610cD03	6772139	6808033
X	WRM0621cD09	6772524	6806216
X	WRM063cG09	6775846	6807945
X	WRM0621bB03	6781348	6821478
X	WRM066dF12	6781515	6814573
X	WRM065aE06	6782079	6814319
X	WRM0633bG10	6782653	6816651
X	WRM0627bH01	6784694	6817509
X	WRM0624cH10	6794460	6827787
X	WRM0620cA02	6809411	6846936
X	WRM0617cE11	6811216	6846565
X	WRM067dH02	6814181	6844434
X	WRM061aG03	6820451	6852784
X	WRM0641dF08	6829439	6872867
X	WRM0634bC05	6834668	6868840
X	WRM0635bD04	6844544	6879042
X	WRM0636dA02	6848224	6881850
X	WRM0632bG08	6849181	6882322
X	WRM065aD08	6854319	6894195
X	WRM062bA01	6858181	6888580
X	WRM063dA09	6867799	6907488
X	WRM0637aH05	6875121	6913147
X	WRM0633bE03	6875721	6910185
X	WRM0614dD02	6881598	6917551
X	WRM0618bH02	6893790	6929575
X	WRM0622aC07	6895727	6936264
X	WRM0614cE03	6900579	6929543
X	WRM0627aG04	6902950	6936031
X	WRM0621bA05	6905571	6938884
X	WRM064bE11	6910410	6948471
X	WRM0619aB05	6912193	6941976
X	WRM0633bA03	6919882	6952959
X	WRM062aB09	6933903	6970334
X	WRM0627dG08	6936794	6968362
X	WRM0638bA07	6942314	6979839
X	WRM0637dH04	6951844	6986676
X	WRM0624bA10	6956648	6988858
X	WRM065aC06	6960479	6986542
X	WRM0641bD06	6963125	6999568
X	WRM067aG09	6966799	6996365
X	WRM0626cG03	6973645	7006577
X	WRM0623bH08	6973809	7006496
X	WRM0633aG12	6981323	7023178
X	WRM062dH01	6982192	7019283
X	WRM0621bC10	6991414	7027003
X	WRM0615dA11	7002944	7038842
X	WRM0627aE02	7004677	7037291
X	WRM0634dE12	7006030	7039272
X	WRM068cH09	7012547	7043796
X	WRM0627aA06	7041512	7076905
X	WRM0624cF10	7045344	7078788
X	WRM0632bB05	7047367	7078520
X	WRM0622bA07	7050945	7078743
X	WRM0635cH05	7051261	7079143
X	WRM0633bH04	7051439	7078926
X	WRM0635dA08	7052727	7078961
X	WRM0641cE07	7058071	7078678
X	WRM0618cA07	7059437	7079126
X	WRM0633dA01	7063339	7079117
X	WRM0639dD10	7078011	7118827
X	WRM065cD08	7078138	7109426
X	WRM0610aG02	7078249	7100283
X	WRM0635bB03	7078321	7098642
X	WRM068dA01	7078409	7109247
X	WRM0628dC11	7085678	7118029
X	WRM062cC02	7109647	7145716
X	WRM0615aC01	7127725	7153635
X	WRM0621aE07	7132071	7172035
X	WRM0616bA12	7132403	7161096
X	WRM0612bG03	7132454	7165181
X	WRM0621aD05	7135204	7168869
X	WRM0611aC06	7135541	7167528
X	WRM0615cA10	7146204	7181719
X	WRM0641dG05	7150311	7195309
X	WRM062cH07	7157961	7190182
X	WRM0617bC01	7159474	7192277
X	WRM067aF11	7161851	7194591
X	WRM061bF10	7167716	7203273
X	WRM0621dH02	7169340	7203488
X	WRM0614bB11	7177135	7205581
X	WRM0632aA05	7186196	7224192
X	WRM067bG02	7189000	7225658
X	WRM068cF06	7192655	7224868
X	WRM0621bH01	7193186	7233307
X	WRM0633bG04	7194334	7229157
X	WRM0628cA07	7194919	7226849
X	WRM063aH01	7195510	7233929
X	WRM0625bG10	7196345	7222379
X	WRM0623dB10	7196707	7233577
X	WRM0630dG03	7198446	7230658
X	WRM0621aH08	7211302	7247141
X	WRM0638aB08	7213223	7248832
X	WRM0631dH01	7213652	7246980
X	WRM0629bG05	7213675	7252768
X	WRM063aE12	7218414	7249022
X	WRM0623aB11	7220300	7259664
X	WRM0617cB03	7221129	7257384
X	WRM0611bH04	7222543	7261813
X	WRM069bA06	7237733	7270579
X	WRM0620cE10	7238695	7273215
X	WRM061bA02	7243210	7280313
X	WRM0610aE03	7244773	7279821
X	WRM0619cB10	7247047	7277499
X	WRM0626dF11	7250388	7290093
X	WRM0629aH05	7251631	7287382
X	WRM0635cA09	7251999	7286326
X	WRM0630dC05	7254154	7293399
X	WRM061bE11	7254720	7291401
X	WRM066aC06	7258067	7290264
X	WRM0610bH09	7264092	7299276
X	WRM0632aD08	7265104	7298647
X	WRM067cB12	7265868	7303488
X	WRM0636aD08	7266364	7305470
X	WRM069bC04	7268777	7299000
X	WRM069dD06	7271297	7303698
X	WRM0621cE09	7271845	7303282
X	WRM0619bE03	7274370	7310778
X	WRM0615dE01	7282667	7319307
X	WRM0622bH07	7283869	7320840
X	WRM0628aE06	7284928	7322970
X	WRM0640dE12	7287977	7326967
X	WRM063bB06	7292789	7328938
X	WRM0641bF07	7299241	7332751
X	WRM0624cB09	7301989	7333073
X	WRM0618cF12	7303606	7339979
X	WRM0611aF10	7309619	7343994
X	WRM0640bA04	7315262	7352907
X	WRM0637dF12	7315718	7357025
X	WRM0611aG04	7317631	7353138
X	WRM067dH01	7318193	7350735
X	WRM0619dD06	7326109	7352228
X	WRM0626aC12	7326919	7357514
X	WRM0640bC04	7333476	7365493
X	WRM0629cD03	7333693	7369425
X	WRM0623aF09	7335302	7365454
X	WRM068cA12	7336683	7368167
X	WRM063aE02	7336931	7370699
X	WRM0619aB03	7337017	7367309
X	WRM0614aE11	7346650	7377807
X	WRM0614dH10	7361604	7394054
X	WRM0623bF08	7362737	7396364
X	WRM068cG02	7363150	7395012
X	WRM0613cE12	7366833	7391160
X	WRM062dE09	7368108	7401220
X	WRM0630dE07	7371198	7406784
X	WRM0612dG04	7386013	7421639
X	WRM065dD02	7387803	7420508
X	WRM0631cH01	7390246	7421183
X	WRM0613bG11	7394063	7428132
X	WRM0623bH02	7394375	7423821
X	WRM0639cD02	7402129	7432863
X	WRM0614bF03	7402185	7433558
X	WRM0634cE11	7404514	7430270
X	WRM068bD04	7425524	7458108
X	WRM0615aA11	7427490	7466860
X	WRM069cG12	7428462	7461523
X	WRM0616bB07	7430307	7464026
X	WRM0615cH11	7433243	7466976
X	WRM0634aF12	7435735	7467579
X	WRM0626aE02	7438358	7473694
X	WRM0631aF12	7452443	7487252
X	WRM0611bB12	7455732	7489019
X	WRM0618bA12	7457395	7500643
X	WRM0622aC09	7459208	7487473
X	WRM064cA11	7461231	7497436
X	WRM069cC09	7463944	7499594
X	WRM0613dG07	7468790	7500460
X	WRM0613cG07	7470040	7506918
X	WRM0624aD05	7470082	7503926
X	WRM0612aE08	7471233	7509200
X	WRM0621dC08	7474113	7508584
X	WRM0614bH01	7474932	7510540
X	WRM0641aD10	7475790	7513407
X	WRM062bG03	7478056	7510564
X	WRM0630aC02	7478161	7512737
X	WRM0610aF03	7478960	7522921
X	WRM0611aH09	7481106	7512571
X	WRM0616dB05	7489180	7521984
X	WRM063dF06	7489773	7521584
X	WRM0632aA02	7493791	7533068
X	WRM0639bF07	7496487	7530381
X	WRM064cF12	7497245	7529406
X	WRM0623bC09	7497766	7530717
X	WRM0620dD03	7500888	7535914
X	WRM064cG02	7506126	7544490
X	WRM0618aD02	7507633	7542824
X	WRM0625cH12	7507986	7535002
X	WRM0637dG05	7514865	7546897
X	WRM0617cA12	7517995	7552628
X	WRM0628cB01	7525961	7555602
X	WRM0614bE05	7527648	7562204
X	WRM069aF11	7531121	7572068
X	WRM063cB10	7532485	7565853
X	WRM0637aA01	7538926	7577024
X	WRM0610aB07	7541867	7575646
X	WRM0624cA06	7542771	7576742
X	WRM0621aE09	7543779	7571540
X	WRM0610cH12	7546289	7581901
X	WRM061bA10	7551365	7585505
X	WRM0640aA07	7555138	7588885
X	WRM0633aG07	7555740	7589873
X	WRM0616cF01	7555763	7588977
X	WRM0636aH03	7561124	7596010
X	WRM0613cH05	7562673	7598239
X	WRM0615dE06	7564519	7597567
X	WRM0641dH12	7569635	7605534
X	WRM0636aH08	7570989	7608967
X	WRM0630aE04	7582009	7614716
X	WRM0628aH08	7585058	7619788
X	WRM0617cB02	7585592	7623338
X	WRM0626aG04	7589752	7627962
X	WRM065cE06	7590460	7625980
X	WRM0612aF11	7592118	7626637
X	WRM0624bD01	7592514	7632466
X	WRM0612dH10	7592650	7622951
X	WRM0630dG07	7594248	7623057
X	WRM0620dA08	7604732	7642356
X	WRM0629cA04	7622752	7653959
X	WRM0641bG07	7623513	7659742
X	WRM0619cH10	7626315	7660917
X	WRM063aC08	7636698	7668724
X	WRM0621aF05	7637591	7673759
X	WRM0638aB07	7641725	7679199
X	WRM064bD08	7642378	7676969
X	WRM061aD11	7646634	7678805
X	WRM0615cG10	7663830	7699111
X	WRM067cG02	7663886	7698717
X	WRM0637cF12	7682849	7725304
X	WRM0610aH05	7682883	7718783
X	WRM0635dD05	7689447	7728689
X	WRM0641aF02	7690372	7727622
X	WRM0621aF12	7696139	7723243
X	WRM0621bB11	7701124	7742737
X	WRM0636cG06	7714243	7749745
X	WRM0611cB10	7715071	7749330
X	WRM061cA09	7716265	7749798
X	WRM0613bA07	7720997	7754120
X	WRM0618bB06	7721101	7758218
X	WRM0631cC12	7726962	7761271
X	WRM0623cG10	7728150	7762714
X	WRM0635cE05	7728206	7765437
X	WRM0627cB02	7729246	7759253
X	WRM0618cC03	7729952	7766566
X	WRM0614aH06	7733095	7766019
X	WRM0640cF12	7736227	7769597
X	WRM062bA08	7749944	7787026
X	WRM0611aF03	7762876	7795613
X	WRM0622dF08	7770384	7804572
X	WRM0616cD11	7771887	7811623
X	WRM0630dE11	7774770	7808246
X	WRM0611aD11	7776701	7818824
X	WRM0619cB05	7777554	7810412
X	WRM069cH07	7780591	7814408
X	WRM0619cA09	7791117	7826141
X	WRM0619cD03	7792641	7828632
X	WRM0634dA08	7793751	7832077
X	WRM0617bC10	7804012	7833599
X	WRM0628cD11	7804949	7839987
X	WRM0628bH09	7813413	7849288
X	WRM0623bG10	7814238	7848331
X	WRM0637cD06	7816408	7851320
X	WRM063dG08	7818327	7851366
X	WRM0638cA08	7819666	7859693
X	WRM0614cB06	7826109	7859169
X	WRM0619cA11	7850379	7884681
X	WRM0611bE01	7852357	7886169
X	WRM0633cC10	7858884	7891357
X	WRM0618bB10	7863230	7893901
X	WRM0621bE08	7871857	7907045
X	WRM0633bB07	7873760	7908457
X	WRM064aB09	7876364	7910465
X	WRM065dC03	7879302	7919853
X	WRM0612cD10	7890375	7919971
X	WRM0635dH11	7902552	7938629
X	WRM0613bA06	7904802	7941916
X	WRM066bE06	7909143	7944999
X	WRM0616cC12	7909829	7944644
X	WRM0635bE09	7919143	7951958
X	WRM0630cE09	7921483	7956375
X	WRM0626aD10	7932110	7964974
X	WRM0631aB11	7934963	7967441
X	WRM064dD03	7935352	7971854
X	WRM068aF05	7944591	7977574
X	WRM0617dF10	7949046	7981668
X	WRM061aB12	7950156	7982394
X	WRM0626bA11	7962050	7995929
X	WRM0618aE04	7962452	7992429
X	WRM0631bF12	7966950	7999654
X	WRM066aC09	7967820	8004169
X	WRM0638dG10	7996539	8032121
X	WRM0610cG11	8005524	8039450
X	WRM0617bG04	8021026	8060706
X	WRM0625cD04	8024603	8063166
X	WRM066cA10	8041104	8072191
X	WRM0641dE11	8042016	8072563
X	WRM0635cH06	8049731	8087422
X	WRM0629dB04	8051090	8084104
X	WRM0615dD08	8060811	8099244
X	WRM0620aB08	8063970	8097342
X	WRM061cG12	8066450	8107197
X	WRM065bG01	8074742	8106891
X	WRM062aD10	8078272	8114792
X	WRM061dE07	8079867	8120491
X	WRM0610cF08	8081104	8112226
X	WRM0640bA09	8081310	8114624
X	WRM0621bG01	8082898	8123449
X	WRM0614cD10	8084469	8113690
X	WRM0635bF08	8089182	8122139
X	WRM0628aE12	8094297	8132070
X	WRM067dA04	8097309	8130723
X	WRM063cA11	8103040	8136625
X	WRM0641dA01	8103346	8134817
X	WRM069aD10	8104454	8141992
X	WRM0628cA06	8109628	8146331
X	WRM0631bG08	8113271	8145942
X	WRM062bG07	8125408	8156800
X	WRM0617cF01	8126558	8156591
X	WRM0630bD06	8131264	8163976
X	WRM0625aE09	8134860	8170879
X	WRM0627aE06	8135223	8166552
X	WRM0626dE12	8135531	8172788
X	WRM068aD07	8136067	8175930
X	WRM0640aE02	8137196	8172340
X	WRM064dB06	8144609	8176741
X	WRM0618bC06	8144783	8178380
X	WRM066cB04	8156185	8191452
X	WRM0620aG09	8159643	8192556
X	WRM0614dG05	8164604	8199556
X	WRM0638cE04	8168402	8200346
X	WRM0631bH11	8169997	8199324
X	WRM066dB06	8181240	8213194
X	WRM0625dE02	8184102	8213485
X	WRM0637cB07	8185852	8217175
X	WRM064cF11	8186977	8217220
X	WRM0629cG02	8188584	8222964
X	WRM065dF12	8191765	8232624
X	WRM0614dH05	8192342	8230378
X	WRM0620bB05	8197962	8224684
X	WRM064cF01	8203635	8240034
X	WRM0616bD09	8204600	8239939
X	WRM0615dH02	8204800	8241378
X	WRM0615dF05	8205536	8237266
X	WRM0610aF02	8214518	8255386
X	WRM0610dA06	8215474	8252281
X	WRM0627cD05	8216108	8250715
X	WRM0617bG06	8216997	8251550
X	WRM0610bG06	8217082	8251192
X	WRM0611bF02	8223720	8257242
X	WRM0636bD11	8225671	8265392
X	WRM0630aF04	8241701	8275723
X	WRM0632aE06	8256047	8293109
X	WRM066dA03	8260690	8295015
X	WRM0627bA05	8276977	8316881
X	WRM067cF05	8280583	8315059
X	WRM065dH03	8286371	8321766
X	WRM0625cD05	8287718	8323252
X	WRM064bG01	8292785	8325538
X	WRM0630aE09	8300631	8335512
X	WRM068cF09	8317030	8349797
X	WRM0617cB01	8326029	8363600
X	WRM0624bF03	8330767	8367542
X	WRM0624cH03	8344201	8380572
X	WRM0613cH11	8348094	8382478
X	WRM0627cE12	8350504	8386203
X	WRM0619dD09	8351025	8383435
X	WRM065aG02	8351687	8385978
X	WRM064bE12	8359715	8395041
X	WRM0637aE04	8367130	8402088
X	WRM062cB12	8369449	8408487
X	WRM0624aC12	8369570	8402271
X	WRM0615dG05	8369954	8400286
X	WRM0617cB12	8377094	8407699
X	WRM0628bB08	8377529	8410177
X	WRM063dH02	8379443	8410936
X	WRM0636dF04	8394213	8426295
X	WRM0639dF12	8401094	8432165
X	WRM0635aC08	8408901	8442495
X	WRM0625bC02	8412178	8444665
X	WRM062bB09	8433233	8469536
X	WRM0610dB06	8436193	8479637
X	WRM0616cE10	8439536	8472984
X	WRM0639bC03	8439911	8475791
X	WRM067bG07	8440420	8475837
X	WRM063dE01	8449172	8482366
X	WRM0617aD02	8449856	8483972
X	WRM0618bE11	8451173	8487697
X	WRM0639bF01	8467045	8502499
X	WRM0634aF10	8467889	8501589
X	WRM0611cG03	8468876	8503960
X	WRM0631aC01	8480754	8515251
